domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
www.tallahasseenights.com//wp-content/themes/login.html,10000000,0,1,2557,55,0,1,0,25,2,1
www.angelfire.com/wa/AVPphotography/,2547,0,1,8035,36,0,0,0,17,2,0
peccatte.karefil.com/software/MacNames/MacNamesEN.htm,10000000,0,1,8035,53,0,0,0,20,2,0
www.babinet.cz/avatars/19889/hires/dir/2d7af0cb580bdc5fbf13ce9428834e63/webscr.htm?cmd=signin&co_partnerid=2&puserid=&siteid=0&pagetype=&pa1=&i1=&bshowgif=&usingssl=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,236871,0,1,7304,204,0,0,0,14,2,1
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epaloginuk.sspedoktoru.com/,10000000,0,0,0,168,0,0,0,167,13,1
virxnet.com.br/acesso/bb/,10000000,0,0,0,25,0,0,0,14,2,1
habb0h0t3l.rel7.com/,10000000,0,1,731,20,0,0,0,19,2,1
www.engr.sjsu.edu/pabacker/causeIR.htm,19516,0,0,0,38,0,0,0,17,3,0
coloredframes.com/500.php,10000000,0,1,5113,25,0,0,0,17,1,1
www.htmlgoodies.com/beyond/xml/article.php/3473491,6646,0,1,8035,50,0,0,0,19,2,0
myweb.tiscali.co.uk/mexec/,15345,0,0,0,26,0,0,0,19,3,0
www.signpile.com/productcart/pc/,10000000,0,1,5282,32,0,0,0,16,2,0
www.cqjdl.com/survy/Customer_Satisfaction_Survey.html,10000000,0,1,2557,53,0,0,0,13,2,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cr5fmlGc8EaWnbUo0SuAysOnxxvjNH4OWuyq_0_X_WOTOE-SOLXqnQGnyO2ZOclffG5PMzgHz7WhLlyyHZvGT_zWnSncVxhsAEJZuYFlTezGiWkz6o0CQcRWhVE99RxL6fUVjILcpM3ZA8gPDaCPWjF1pC2maNJFZdpskVxmhDZhXiVAIQWSwbl69H3mVioAEIKej5BExjd99M63ziRhqRjjz0J3g==&amp;attredirects=0,4570,0,1,6939,337,0,0,1,44,2,1
gu.admzr.ru/6427553344/143493053/,10000000,0,1,3288,33,0,0,0,11,2,1
rybkj.cn/jpg?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,81,0,0,0,8,1,1
tonerrefillkits.com/index.php,662415,0,1,7671,29,0,0,0,19,1,0
www.firstsql.com/tutor.htm,10000000,0,1,9131,26,0,0,0,16,2,0
avonaco.cn/img/?us.battle.net/login/en/?ref,10000000,0,1,366,43,0,0,0,10,1,1
paypal.com.it.webapps.login.laboticaplus.com/plus-IT/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654bed3c1214c6f0d1e17574adfa90df254bed3c1214c6f0d1e17574adfa90df25,10000000,0,0,0,222,0,0,0,44,6,1
www.asianart.com/articles/indonesia-textiles/index.html,250285,0,1,9496,55,0,0,0,16,2,0
update.memberverified.com.cgi.bin.webscr.cmd.login.submit.dispatch.c13c0dn63663d3faee8db2b24f7ld6c338b1d9d10.amhl.co.uk/,10000000,0,0,0,120,0,0,0,119,13,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crPu3Ko-32qVA8FqKhA15l7R-XfsSzS4z7Nv6UIVh7dkROHokrSDs_K67TJ3op_B9QCc0Mpr0zZ4-I5YjNLAXOY0DWtwaULxJUHoOlJ6PBaSrS4t4alVGPGwbs5NuSrYO-WtYuOOMo9hQlwt8j8wSzQqCYEZhwn3nkWmGjdDe_jGDwnidC0xdh7t8LA5b8S-3HshbNWSrCXOQ2x5GWNpidH0V4tXg\%3D\%3D&amp;attredirects=2,4570,0,1,6939,343,0,0,1,44,2,1
www.ex-parrot.com/~pdw/iftop/,259707,0,0,0,29,0,0,1,17,2,0
uk.pc.ign.com/articles/160/160460p1.html,339,0,1,10226,40,0,0,0,13,3,0
www.angelfire.com/ia/Advanced/index.html,2547,0,1,8035,40,0,0,0,17,2,0
yaoyuan.cc/js/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,10000000,0,1,2192,88,0,0,0,10,1,1
dqpacific.com/-/iToken/itaubankline.com.br/2.0/?cli=Cliente/dDFcuD0r79/fB2VXKB7fY.php,10000000,0,1,1827,85,0,0,0,13,1,1
members.multimania.co.uk/barissanli/,133900,0,0,0,36,0,0,0,24,3,0
www.philsgardenscapes.com/ssl/remaxonline/index.php,10000000,0,0,0,51,0,0,0,25,2,1
www.freewebs.com/dragonsdungeons/,5001,0,1,8035,33,0,0,0,16,2,0
www.elegantanna.com.cn/images/?app=com-d3&us.battle.net/login/en/?ref=us.battle.net/d3/en/index,10000000,0,1,366,95,0,0,0,22,3,1
www.kornai.com/MatLing/aut.html,10000000,0,1,9130,31,0,0,0,14,2,0
lrb.cs.uni-dortmund.de/fd6/,103773,0,0,0,27,0,0,1,22,3,0
www.mooresvillemillvillage.com/history/beginnings.html,10000000,0,1,5114,54,0,0,0,30,2,0
tools.ietf.org/html/rfc2296,14969,0,1,9133,27,0,0,0,14,2,0
service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23d8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s566.reliablekol.com/your-account.php,10000000,0,0,0,192,0,0,1,175,12,1
www.cosc.canterbury.ac.nz/mukundan/,59008,0,0,0,35,0,0,0,25,4,0
www.babinet.cz/avatars/19889/hires/dir/a4dd271026456375f49162a17bcd940f/,236871,0,1,7304,72,0,0,0,14,2,1
speeddemosarchive.com/dzip/,67000,0,1,6574,27,0,0,0,21,1,0
b5iw1zz.ufh7.com/de/?b2xhdmtydXNlQGFsaWNlLmRl,10000000,0,1,366,45,0,0,0,16,2,1
news.cnet.com/2100-1033-241778.html,105,0,1,9863,35,0,0,0,13,2,0
home.neopets.com/templates/homepage.phtml?pet_name=Optomes,4918,0,1,7671,58,0,0,0,16,2,0
www.no-ip.com/downloads.php,1861,0,1,7671,27,0,0,1,13,2,0
www.youthonline.ca/stationery/,10000000,0,0,0,30,0,0,0,18,2,0
themes.mozdev.org/themes/lopburi.html,11163,0,1,7305,37,0,0,0,17,2,0
scholar.lib.vt.edu/theses/available/etd-12142004-090652/unrestricted/CHAPTER-6.pdf,6332,0,0,0,82,0,0,0,18,3,0
simplythebest.net/scripts/categories.php?cid=2,111976,0,0,0,46,0,0,0,17,1,0
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwMTkyOA=,10000000,0,0,0,112,0,0,0,11,1,1
thehouseofcards.com/pinochle.html,10000000,0,1,8766,33,0,0,0,19,1,0
verticalrising.com/check=content/868pect=ibank=&amp;&amp;/data=ipec&amp;&amp;^^.in8787.lokj/,10000000,0,1,2556,92,0,0,0,18,1,1
www.fotoportmann.com/birds/wp-content/themes/twentyeleven/js/webmail.sbg.ac.at.htm,10000000,0,1,7670,82,0,0,0,20,2,1
www.42explore.com/fibers.htm,616033,0,1,6939,28,0,0,0,17,2,0
www.earth.ox.ac.uk/~steve/Spectrum/,6615,0,0,0,35,0,0,0,18,4,0
freeregister9.blogspot.ca/,604,0,0,0,26,0,0,0,25,2,1
www.acypher.com/Eager/,10000000,0,1,7670,22,0,0,0,15,2,0
drphone.com.au/.redirecting.littlewoods.com/saddsgsdg/lisetsdga/wosdfsdgd/tropsafas/,10000000,0,0,0,84,0,0,0,14,2,1
rekrim.addr.com/PLO5XIde/webscr.php?cmd_=session.start&sdr01=aW5mb0Bqb2NoZW5wbGF0ZS5kZQ==&ixh=cGV0d2lkcy5vcmcMessage-ID:&ctr_=DE,101067,0,1,8400,128,0,0,0,15,2,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crihXc9E-KESTz1IKHX7i0JhK7V3yP0YoGjyJgt_LhPX21xndIQloaqMPRH-madkzhWamhKZFOivmH1xHtqNLyjPPLG5WXN6bPNgl2jFU4BlylZK3J81jXbNMvrcWcehJLoy52Ffy--NMfKH7PaW7Dg4-1vAVISBB2YMNnwtYDggtSzmC96X9WO451v-DGrtWN0rfp9EaZLZoJS8_NhRxeyun2weQ==&amp;attredirects=2,4570,0,1,6939,337,0,0,1,44,2,1
www.anzbnklon.info/img/,10000000,0,0,0,23,0,0,0,18,2,1
17thstop.com.sg/payp/,10000000,0,0,0,21,0,0,0,15,2,1
www.analogx.com/contents/dnsdig.htm,134759,0,1,8290,35,0,0,0,15,2,0
mail.prothom-alojobs.com,28093,0,1,5844,24,0,0,1,24,2,1
once.imatch.tv/.paypai/update/your/account/paypai/reboot.php,10000000,0,1,1827,60,0,0,0,14,2,1
www.icxr.com/acpicbox.html,10000000,0,1,6574,26,0,0,0,12,2,0
www.indexfunds.com/ETFzone.htm,10000000,0,1,9861,30,0,0,0,18,2,0
stbcomputer.com/autodesk/components/www.paypal.com/dk/cgi-bin/webscr/cmd-login/73c9cc9d8196a693050bb8edfb7a202e/,10000000,0,1,6574,112,0,0,0,15,1,1
login.77865.maxkz.com/login-error.php?login=7f9a70f399861fecc295c31dd66231d1,10000000,0,0,0,76,0,0,0,21,3,1
85023paypal29746.techniicall.com/77675541403411343588?cmd=o536w556h5669656j45656g6s5y5z58614065696,10000000,0,0,0,98,0,0,0,32,2,1
www.angelfire.com/az/pondersend/,2547,0,1,8035,32,0,0,0,17,2,0
www.amsta.leeds.ac.uk/~charles/statlog/,17362,0,0,0,39,0,0,0,21,4,0
wordtkwiekvolleybal.nl/templates/atomic/js/propertysecure.html,10000000,0,0,0,62,0,0,0,22,1,1
tools.ietf.org/html/rfc3036,14969,0,1,9133,27,0,0,0,14,2,0
dbshifu.com/js/index.htm?ref=us.battle.net/d3/en/index,10000000,0,1,731,54,0,0,0,11,1,1
www.chilkatsoft.com/dotNetEmail.asp,162859,0,1,8035,35,0,0,0,19,2,0
tools.ietf.org/html/rfc3282,14969,0,1,9133,27,0,0,0,14,2,0
www.bellissimo-architectural-finishes.com/www66.discovercard.com/,10000000,0,1,4383,65,0,0,1,41,2,1
games.groups.yahoo.com/group/wod-project/,4,0,1,10228,41,0,0,0,22,3,0
www.athabbo.com,10000000,0,0,0,15,0,0,0,15,2,1
www.angelina-schaefer.de/editor/servlet.php,10000000,0,0,0,43,0,0,1,24,2,1
kiransinghdesign.com/old_aol.1.3country/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,10000000,0,1,1827,88,0,0,0,20,1,1
pastehtml.com/view/baceqcpkw.html,44061,0,1,4017,33,0,0,0,13,1,1
sakadio.net/new/1/www.paypal.com/,10000000,0,0,0,33,0,0,0,11,1,1
support.microsoft.com/?kbid=35284,29,0,1,10959,33,0,0,0,21,2,0
users11.jabry.com/sewdnak/Pay_Form_Ec_Cvv2.html,56829,0,1,4017,47,0,0,0,17,2,1
www.ktu.lt/en/scriptas1.asp?pirmas=/en/studies/menu.html&amp;antras=/en/studies/knyga2005/magistr/diz.html&amp;meniu=/en/virsus2.html,75755,0,0,0,133,0,0,0,10,2,0
www.afalinasoft.com/xl-report/,10000000,0,0,0,30,0,0,0,19,2,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cr6jdRvVWX9-lf1-rlIXjqKbBLtRHoDkkiXwD-iVLHG_akfryD59wTd-gbc--pHd0X5_DpQl6Tt0Lb57W4uzrQDYTwkpDST7BaA7xjrCcRIRuQ6uhupbQBGrBY9mMuW4t87Ras4bGZKEzo3d09Mj9P1cRv2VhA3GEFPSQ75oFVQ5zyudm3gGU16Q1ssb21x2VdwtW_6RldGlQRWAnZStdLJXoIAXg\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
acessoprime.hut4.ru/InternetBankingBradesco/index.php,118554,0,1,5478,53,0,0,0,19,2,1
pavilionsmotel.com/logs/www.paypal.com/,10000000,0,1,4018,39,0,0,0,18,1,1
stroidom53-dm.ru/wp-content/plugins/wp_comm/6905638731/64853648980,10000000,0,0,0,66,0,0,1,16,1,1
nwolb.com.login.recoloris.net/admin/nwolb/,10000000,0,1,3288,42,0,0,0,29,4,1
www.artforce.hu/styles/be/the/first/paypal/,10000000,0,0,0,43,0,0,0,15,2,1
andrian-shop.web.id/hongleong/index.htm,10000000,0,0,0,39,0,0,1,19,2,1
www.servlets.com/soapbox/problems-jsp.html,10000000,0,1,9130,42,0,0,0,16,2,0
people.csail.mit.edu/meyer/,1303,0,0,0,27,0,0,0,20,3,0
webpremiosevoce.com/comprapremiada/xsl/continuacao.php,10000000,0,0,0,54,0,0,0,19,1,1
www.freewebs.com/terrestris/,5001,0,1,8035,28,0,0,0,16,2,0
www.hsqxx.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index,10000000,0,1,5479,93,0,0,0,13,2,1
www.mst.dk/udgiv/publications/1999/87-7909-255-1/html/default_eng.htm,726199,0,0,0,69,0,0,0,10,2,0
www.atomicsoftware.org.uk/ShopN.htm,10000000,0,0,0,35,0,0,0,25,3,0
0rz.tw/paypal/annulering,182461,0,0,0,24,0,0,0,6,1,1
fenixeventos.com.ve/home/information-update/,10000000,0,0,0,44,0,0,0,19,2,1
www.linabtechnologies.com/media/system/js/adc00d2300ea59d1cdcec6c15aee5dec/Einloggen.htm,10000000,0,1,3653,88,0,0,0,25,2,1
www.nbtos.com/images/login.htm?us.battle.net/login/en/?ref=tsbpzefus.battle.net/d3/en/index&app=com-d3,10000000,0,1,7304,102,0,0,0,13,2,1
write4kids.com/affiliate.html,560048,0,1,8402,29,0,0,0,14,1,0
www.bjbwzx.com.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,1461,115,0,0,0,17,3,1
www.cs.princeton.edu/sip/WebSpoofing/,6076,0,0,0,37,0,0,0,20,3,0
www.wired.com/culture/lifestyle/news/2001/12/49184,801,0,1,10591,50,0,0,0,13,2,0
alphabiolabs.com/uk/cgi-bin/index.php,10000000,0,1,4383,37,0,0,0,16,1,1
www.computerworld.com/securitytopics/security/privacy/,4387,0,1,9861,54,0,0,0,21,2,0
www.angelfire.com/retro/nataliavodianova/index.html,2547,0,1,8035,51,0,0,0,17,2,0
vpnsz.daiwa.com.cn/enrol/auth1.htm?sid=20b6d7b50f8cbc288f28845b0f0191b72fb7a860,10000000,0,0,0,79,0,0,0,18,3,1
www.alpha.gr/mainen.asp,10070,0,0,0,23,0,0,0,12,2,0
tools.ietf.org/html/rfc1955,14969,0,1,9133,27,0,0,0,14,2,0
www.armchairempire.com/Reviews/ps2/maximo.htm,451501,0,0,0,45,0,0,0,22,2,0
www.cumberlandvacuum.com/index.html,10000000,0,1,8400,35,0,0,0,24,2,0
www.isc.org/software/inn,50255,0,1,10228,24,0,0,0,11,2,0
support.microsoft.com/?kbid=101884,29,0,1,10959,34,0,0,0,21,2,0
fccjourney.org/paypal.co.uk.c17d1db50d22aa998bed4a8d7855d5fa12/ffd12b054185e4e1b246b1abc08efb1a/cgi-bin/en/account/login/index.php?cmd=_login-processing&login_cmd=_login-done&login_access=1322350432,10000000,0,0,0,198,0,0,0,14,1,1
www.icannwatch.org/article.pl?sid=01/06/19/195040,10000000,0,1,7671,49,0,0,0,18,2,0
www.nstarsolutions.com/sarg/,10000000,0,1,9132,28,0,0,0,22,2,0
topica.com/lists/cybercrime-alerts/,64445,0,1,8034,35,0,0,0,10,1,0
liesp.webs.com/,357,0,1,9498,15,0,0,0,14,2,1
www.crni-ribar.hr/1/images/anz.html,10000000,0,0,0,35,0,0,1,17,2,1
www.duncanjauncey.com/btinternet/mud/index.html,10000000,0,1,5479,47,0,0,0,21,2,0
www.elsevier.com/locate/issn/0020-0190,3835,0,1,9861,38,0,0,0,16,2,0
www2.redhongan.com/js/,10000000,0,1,5844,22,0,0,0,18,2,1
www.cisco.com/en/US/docs/internetworking/case/studies/icsbgp4.html,1382,0,1,12785,66,0,0,0,13,2,0
www.sans.org/reading_room/whitepapers/policyissues/overview-corporate-computer-user-policy_535,38609,0,1,9861,94,0,0,0,12,2,0
www.hypesoss.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,10000000,0,0,0,187,0,0,0,16,2,1
oxygen.antserve.com/paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d38d7283e7f0184a56d846/,128461,0,1,2922,119,0,0,0,19,2,1
ow.ly/eWdFU,2741,0,0,0,11,0,0,0,5,1,1
www.xdobry.de/mysqltcl/,10000000,0,0,0,23,0,0,0,13,2,0
ayudapymes.cl/uk/paypal/,10000000,0,0,0,24,0,0,0,13,1,1
hosting1-fr.santrex.net/~letsbuyp/onlineaccess/RBI-OAC/union/index.html,74715,0,1,4383,71,0,0,1,23,2,1
www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0d.b1f8e263663d3.faee8d8494db9703d2.95b4a2116480ee0.1a05c8e263668.d8494db9703d29.5b4a213d3faee.8d8494db9703d.295b4a21164.80ee01a077777.loft206.com/your-account/updating/uptodate/reboot.php,10000000,0,0,0,255,0,0,1,213,14,1
webhome.idirect.com/~gigamax,10000000,0,0,0,28,0,0,0,19,2,0
paypal.com-us.cgi-bin.cmdflowsession.5evz-w6sy-2cv1um6beooyfoha0tgg1rj8mso2gsy6.wy3e7zoy6mq.msy-dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6d43d.pack-336.org/pay.php,10000000,0,0,0,175,0,0,1,167,9,1
mirror.jmu.edu/pub/CTAN/info/Free_Math_Font_Survey/survey.html,42583,0,0,0,62,0,0,0,14,2,0
www.adventurecollective.com/reviews/aitd2.htm,10000000,0,0,0,45,0,0,0,27,2,0
megacielopromo.com.br/,10000000,0,0,0,22,0,0,0,21,2,1
www.wizards.com/default.asp?x=ah/prod/diplomacy,4298,0,1,10591,47,0,0,0,15,2,0
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5ODUzMA==,10000000,0,0,0,113,0,0,0,11,1,1
americatowingservice.com/bta7/st.php?polez2=152111&lloydson=1297,10000000,0,1,3288,64,0,0,0,24,1,1
huarui-tec.com/js?us.battle.net/login/en/?ref=fnxlefqus.battle.net/d3/en/index,10000000,0,1,730,78,0,0,1,14,1,1
www.stevefryatt.org.uk/software/,10000000,0,0,0,32,0,0,0,22,3,0
rabiki.com/fargoth/,10000000,0,1,1461,19,0,0,0,10,1,0
xszwys.com/js/?app=com-d3us.battle.net/login/en/?ref=us.battle.net/d3/en/index,10000000,0,1,1095,78,0,0,0,10,1,1
www.webring.com/hub?ring=avr,8419,0,1,9495,28,0,0,0,15,2,0
www.the4fitz.com/westpac/Login/?h3&amp;app=wol&amp;referrer=www.westpac.com.au/HomepageAlternative/,10000000,0,1,3653,99,0,0,0,16,2,1
item849284634.0fees.org/,10000000,0,0,0,24,0,0,0,23,2,1
www.hnqsfz.com/images?ref=us.battle.net/d3/en/index,10000000,0,1,3288,51,0,0,0,14,2,1
www.co.westchester.ny.us/transportation/,10000000,0,1,6208,40,0,0,0,24,4,0
kidojo.com/~yebb/cellauto/,10000000,0,1,7304,26,0,0,0,10,1,0
paypal.com-login-update-user.juokas.aina.lt/Pay_EN.php?cmd=_login&dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40,10000000,0,0,0,120,0,0,1,43,4,1
members.tripod.com/~rsheikh/resume.html,1267,0,1,9496,39,0,0,0,18,2,0
pages.infinit.net/mmoose/,103558,0,1,8842,25,0,0,0,17,2,0
www.tornadoproject.com/safety/shelters.htm,859595,0,1,10226,42,0,0,0,22,2,0
"www.stren.ind.tn/download.php?id=27326,58,1",10000000,0,0,0,43,0,0,0,16,3,0
ftp.arl.mil/~mike/comphist/,10000000,0,0,0,27,0,0,0,11,2,0
www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/6a536fd738a490666e01e0c464cca274,10000000,0,1,3652,94,0,0,0,25,2,1
www.hartennes-et-taux.fr/media/admin/1/identidadprotegida/1/olb/Init.php,10000000,0,0,0,72,0,0,1,24,2,1
webuyhousesintampa.com/cache/index.php,10000000,0,1,5478,38,0,0,0,22,1,1
www.hot.ee/tigusoft/,22071,0,0,0,20,0,0,0,10,2,0
www.jh-tool.net/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,10000000,0,1,366,92,0,0,1,15,2,1
www.mailgate.com/products/wfeatures.asp,10000000,0,1,8400,39,0,0,0,16,2,0
www.lifestylzgh.com/.paypal---verification/new1/ce6ef272e688914c29523f6cd6ffb8da/42c1670bb7471764679a401c159ca6be/,10000000,0,1,1461,114,0,0,0,19,2,1
www.fwtwr.com/fwtdr/6nimmt/,10000000,0,1,6940,27,0,0,0,13,2,0
showcase.netins.net/web/sam/ccef.htm,269761,0,1,9130,36,0,0,0,19,2,0
www.inda.org/pubs/handbooks/gloss-info.html,10000000,0,1,9497,43,0,0,0,12,2,0
paypal-confirmation.it.kariobangiadventist.org/confirmation/e62eca9209c5c65d3ee03145859df465/Processing1.php,10000000,0,0,0,108,0,0,1,46,3,1
www.gamespot.com/pc/adventure/neverendingstoryaurynquest/,753,0,1,9131,57,0,0,0,16,2,0
www.golfinmalaysia.com/GIM/images/cabes/?000000,10000000,0,1,366,47,0,0,0,22,2,1
blueridgetrailriders.com/what4.html,10000000,0,0,0,35,0,0,0,24,1,1
www.shareswatch.com.au/blog/,10000000,0,0,0,28,0,0,0,22,3,0
devguru.com/Technologies/html/quickref/html_index.html,125875,0,1,8038,54,0,0,0,11,1,0
sonhohabbo.rel7.com/,10000000,0,1,731,20,0,0,0,19,2,1
internet.ktu.lt/lt/mokslas/zurnalai/medz/pdf/medz0-76/16\%20Pocienes\%2075-79.pdf,75755,0,0,0,81,0,0,0,15,2,0
sourceforge.net/projects/easyeclipse,168,0,1,7670,36,0,0,0,15,1,0
www.seguemd.com/pockettune/,10000000,0,1,5479,27,0,0,0,15,2,0
daltonbgs.com/script/PAYPAL/secure-code5/home/d2eae20585547a6f336f11166979cdd1/,10000000,0,1,2192,79,0,0,0,13,1,1
www.dcs.gla.ac.uk/Keith/Chapter.6/Ch.6.html,29586,0,0,0,43,0,0,0,17,4,0
www.ibiblio.org/nii/NII-Task-Force.html,18281,0,1,10227,39,0,0,0,15,2,0
www.eunet.lv/cinfo/connect/index.phtml,10000000,0,0,0,38,0,0,0,12,2,0
kernel.org/pub/linux/kernel/people/paulmck/perfbook/perfbook.html,16678,0,1,9132,65,0,0,0,10,1,0
www.standprincipal.pt/site/modules/mod_login/compte-/cgi/paypal/paypal/new_passe.php?cmd=_login-run&amp;dispatchx85d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc18e922d49fe7535b5ac9d9a53ee2215718e922d49fe7535b5ac9d9a53ee22157,10000000,0,0,0,239,0,0,0,21,2,1
domalerte.com/us/cgi_bin/webscr/2a5d27b454a0d67163c68e56ca81c342/,10000000,0,0,0,65,0,0,0,13,1,1
sophrocentreannemasse.com/cliente=bdb/auto-atendimento-pessoafisica/bb/atendimento/,10000000,0,1,3653,83,0,0,0,25,1,1
www.wired.com/culture/lifestyle/news/2001/07/45728,801,0,1,10591,50,0,0,0,13,2,0
www.codebrain.com/javascript/,10000000,0,1,8401,29,0,0,0,17,2,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battachauth=ANoY7cp6hRwe6Y6kyx9XJmxueJB_wvlmfv00e6CvX_ob-aRGknk1ViZQNs-6aIu96g4k885MjlPg5ZNHysJvIrtRcYUpUyQsIbFTAU8cj05b3qwBQ-1PoKnD7FscUEWLXHD2CMhBFTdkAUb5PCKBCYzsvrREKzzPiAx2TO6zYjEKelyRR1pZ2ln8UEZNdEaoq3HPYAJ7vn5S3bCOY7Obu59gKfJje5hh-w\%3D\%3D&amp\%3Battredirects=2&attachauth=ANoY7coiZefXASUTTdcC2CZ4wazREH_zxRQr8ASm7nPrtNwTUeyYglKJDOIbwmQ4cfuDlAf58Ae_sI3QBf1RBgOzOboIPEZ07Yb2Jl1nUtI1wFDzFtHNotigPTH5hBABLD7c6Emx6dX1EL4PAkbA-Obi92DdpjmaIgKPNE0nZSVxbLCOlySsMoMc-dfrf-rz1EyAaw2fV7NXVn1xg7Q64Cp9ygHMjLHFVA\%3D\%3D&attredirects=0,4570,0,1,6939,614,0,0,1,44,2,1
ascarz.com/login.paypal.com.au.1/81dc9bdb52d04dc20036dbd8313ed055/cgi-bin/en/account/login/,10000000,0,0,0,91,0,0,0,10,1,1
people.arsc.edu/~kate/Perl/,10000000,0,0,0,27,0,0,0,15,2,0
www.nic.mc/mcNicMain-us.html,10000000,0,0,0,28,0,0,0,10,2,0
tools.ietf.org/html/rfc1360,14969,0,1,9133,27,0,0,0,14,2,0
groups.yahoo.com/group/omegatplus,4,0,1,10228,33,0,0,0,16,2,0
www.oxygenszepsegszalon.hu/images/stories/pessoal/cadastro.html,10000000,0,0,0,63,0,0,0,26,2,1
vaidevgo.xoom.it/cadastro.php,10000000,0,0,0,29,0,0,0,16,2,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqAFo3wQBzDw0XijAdPQdcWtBGxhOYox-wVUAEW3qSxRaeDFBXGlXKD29Fefiv3RXiqSCGyLuTk-1AetKyNg38AO-IG41n5Dgc2FV8nhRE_y2GpZzBKpjgmaEPUaGZjASKzY5kTjiGIJ2T51HFBrZ2ThDcTwP-WPXxrYJgLhJluclHvarLL4Tu7ZhHHmznOZ4yoW7KMEu0ZTbh40Mu4-zQOiHOU7A\%3D\%3D&amp;attredirects=2,4570,0,1,6939,343,0,0,1,44,2,1
www.97soug.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,10000000,0,0,0,91,0,0,0,14,2,1
www.stealthnet.de/en_index.php,10000000,0,0,0,30,0,0,0,17,2,0
eacc.co/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/,10000000,0,0,0,75,0,0,0,7,1,1
home.btconnect.com/Archives-Express/,178033,0,1,8400,36,0,0,0,18,2,0
www.babinet.cz/avatars/19889/hires/dir/52a34892dc6791536ad8060b073a1589/,236871,0,1,7304,72,0,0,0,14,2,1
www.flourish.org/webmask/,10000000,0,1,7670,25,0,0,0,16,2,0
www.virtualgravy.com/cardindex.htm,10000000,0,1,2557,34,0,0,0,20,2,0
